Description,Destination,Date,Travel Transport,Hotel Stars,Nights,Feeding,Price,Info,Provider,Country,Room
Blue Sea Puerto Resort,"Puerto de la Krusas, Tenerifė, Kanarų Salos",2024-02-21,Skrydis su bagažu,4.0,7,Pusryčiai,1265.0,,Novaturas,Kanarų Salos,Standard Sea View tipo kambarys
Vincci Seleccion La Plantacion del Sur,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,5.0,4,Pusryčiai,1235.0,,Novaturas,Kanarų Salos,Superior Side Sea View tipo kambarys
Vincci Seleccion La Plantacion del Sur,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,5.0,3,Pusryčiai,1289.0,,Novaturas,Kanarų Salos,Superior Front Sea View tipo kambarys
Vincci Seleccion La Plantacion del Sur,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,5.0,4,Pusryčiai,1349.0,,Novaturas,Kanarų Salos,Superior Front Sea View tipo kambarys
Vincci Seleccion La Plantacion del Sur,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,5.0,4,Pusryčiai ir vakarienė,1385.0,,Novaturas,Kanarų Salos,Superior Side Sea View tipo kambarys
Vincci Seleccion La Plantacion del Sur,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,5.0,3,Pusryčiai,1399.0,,Novaturas,Kanarų Salos,Junior Suite Sea View tipo kambarys
Rose Plaza Al Barsha,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,3.0,8,Pusryčiai,1239.0,,Novaturas,JAE,Classic tipo kambarys
Rose Plaza Al Barsha,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,3.0,8,Pusryčiai ir vakarienė,1369.0,,Novaturas,JAE,Classic tipo kambarys
Rose Plaza Al Barsha,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,3.0,8,"Pusryčiai, pietūs, vakarienė",1489.0,,Novaturas,JAE,Classic tipo kambarys
Kruizas Nilu ir dvi Egipto sostinės,Egiptas,2024-02-06,Skrydis,,7,Pusryčiai,1241.1,,Novaturas,Egiptas,Standartinis kambarys (Dvivietis kambarys su dvigule lova)
Kruizas Nilu ir dvi Egipto sostinės,Egiptas,2024-02-06,Skrydis,,7,Pusryčiai,1241.1,,Novaturas,Egiptas,Standartinis kambarys (Dvivietis kambarys su atskiromis lovomis)
Blue Sea Interpalace,"Puerto de la Krusas, Tenerifė, Kanarų Salos",2024-02-14,Skrydis su bagažu,4.0,7,Pusryčiai,1245.0,,Novaturas,Kanarų Salos,Standartinis kambarys
Blue Sea Interpalace,"Puerto de la Krusas, Tenerifė, Kanarų Salos",2024-02-14,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1269.0,,Novaturas,Kanarų Salos,Standartinis kambarys
Blue Sea Interpalace,"Puerto de la Krusas, Tenerifė, Kanarų Salos",2024-02-14,Skrydis su bagažu,4.0,7,Pusryčiai,1279.0,,Novaturas,Kanarų Salos,Standard Teide View tipo kambarys
Blue Sea Interpalace,"Puerto de la Krusas, Tenerifė, Kanarų Salos",2024-02-14,Skrydis su bagažu,4.0,7,Pusryčiai,1285.0,,Novaturas,Kanarų Salos,Standard Sea View tipo kambarys
Blue Sea Interpalace,"Puerto de la Krusas, Tenerifė, Kanarų Salos",2024-02-14,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1305.0,,Novaturas,Kanarų Salos,Standard Teide View tipo kambarys
Cella Central Historic Boutique Hotel,"Celis prie Zė-Kaprunas, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai,1245.0,,Novaturas,Austrija,Standartinis kambarys
Cella Central Historic Boutique Hotel,"Celis prie Zė-Kaprunas, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai,1319.0,,Novaturas,Austrija,Deluxe tipo kambarys
Cella Central Historic Boutique Hotel,"Celis prie Zė-Kaprunas, Zalcburgas, Austrija",2024-02-10,Skrydis su bagažu,4.0,7,Pusryčiai,1649.0,,Novaturas,Austrija,Standartinis kambarys
Cella Central Historic Boutique Hotel,"Celis prie Zė-Kaprunas, Zalcburgas, Austrija",2024-02-10,Skrydis su bagažu,4.0,7,Pusryčiai,1725.0,,Novaturas,Austrija,Deluxe tipo kambarys
Cella Central Historic Boutique Hotel,"Celis prie Zė-Kaprunas, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,1,Pusryčiai,2835.0,,Novaturas,Austrija,Standartinis kambarys
Saccharum,"Kaljeta, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Pusryčiai,1249.0,,Novaturas,Portugalija,Standartinis kambarys
Saccharum,"Kaljeta, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Pusryčiai,1289.0,,Novaturas,Portugalija,Standard Lateral Sea View tipo kambarys
Saccharum,"Kaljeta, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Pusryčiai,1375.0,,Novaturas,Portugalija,Standard Sea View tipo kambarys
Saccharum,"Kaljeta, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Pusryčiai,1455.0,,Novaturas,Portugalija,Suite tipo kambarys
Saccharum,"Kaljeta, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Pusryčiai ir vakarienė,1485.0,,Novaturas,Portugalija,Standartinis kambarys
Citymax Al Barsha at the Mall,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,3.0,8,Pusryčiai,1259.0,,Novaturas,JAE,Standartinis kambarys
Citymax Al Barsha at the Mall,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,3.0,8,Pusryčiai ir vakarienė,1369.0,,Novaturas,JAE,Standartinis kambarys
Impuls Tirol,"Gastein Valley, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai,1265.0,,Novaturas,Austrija,Traditional tipo kambarys
Impuls Tirol,"Gastein Valley, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai,1325.0,,Novaturas,Austrija,Alpine Chic Room tipo kambarys
Impuls Tirol,"Gastein Valley, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1359.0,,Novaturas,Austrija,Traditional tipo kambarys
Impuls Tirol,"Gastein Valley, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai,1379.0,,Novaturas,Austrija,Alpine Classic Room tipo kambarys
Impuls Tirol,"Gastein Valley, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1419.0,,Novaturas,Austrija,Alpine Chic Room tipo kambarys
Jungtinis turas Dubajus(3n)-Ras Al Chaima(4n),"Dubajus - Ras Al Chaima, Dubajus, JAE",2024-02-14,Skrydis su bagažu,3.0,8,Pusryčiai,1275.0,,Novaturas,JAE,Standartinis kambarys
Jungtinis turas Dubajus(3n)-Ras Al Chaima(4n),"Dubajus - Ras Al Chaima, Dubajus, JAE",2024-02-14,Skrydis su bagažu,3.0,8,Pusryčiai ir vakarienė,1419.0,,Novaturas,JAE,Standartinis kambarys
Wyndham Garden Ajman Corniche,"Adžmanas, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai,1279.0,,Novaturas,JAE,Standard Sea View tipo kambarys
Wyndham Garden Ajman Corniche,"Adžmanas, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai,1329.0,,Novaturas,JAE,Junior Suite tipo kambarys
Wyndham Garden Ajman Corniche,"Adžmanas, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai ir vakarienė,1449.0,,Novaturas,JAE,Standard Sea View tipo kambarys
Wyndham Garden Ajman Corniche,"Adžmanas, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai ir vakarienė,1495.0,,Novaturas,JAE,Junior Suite tipo kambarys
Wyndham Garden Ajman Corniche,"Adžmanas, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,"Pusryčiai, pietūs, vakarienė",1545.0,,Novaturas,JAE,Standard Sea View tipo kambarys
Rose Park Hotel Al Barsha,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai,1289.0,,Novaturas,JAE,Deluxe tipo kambarys
Rose Park Hotel Al Barsha,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai ir vakarienė,1425.0,,Novaturas,JAE,Deluxe tipo kambarys
Iberostar Selection Anthelia,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,5.0,4,Pusryčiai,1309.0,,Novaturas,Kanarų Salos,Standard Garden View B tipo kambarys
Iberostar Selection Anthelia,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,5.0,4,Pusryčiai ir vakarienė,1455.0,,Novaturas,Kanarų Salos,Standard Garden View B tipo kambarys
Iberostar Selection Anthelia,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,5.0,4,Viskas įskaičiuota,1709.0,,Novaturas,Kanarų Salos,Standard Garden View B tipo kambarys
Iberostar Selection Anthelia,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-02,Skrydis su bagažu,5.0,7,Pusryčiai,1849.0,,Novaturas,Kanarų Salos,Standard Garden View B tipo kambarys
Iberostar Selection Anthelia,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-02,Skrydis su bagažu,5.0,7,Pusryčiai ir vakarienė,2099.0,,Novaturas,Kanarų Salos,Standard Garden View B tipo kambarys
Aloft Al Mina,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai,1315.0,,Novaturas,JAE,Aloft tipo kambarys
Aloft Al Mina,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,,1355.0,,Novaturas,JAE,Aloft tipo kambarys
Aloft Al Mina,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai ir vakarienė,1429.0,,Novaturas,JAE,Aloft tipo kambarys
Aloft Al Mina,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,"Pusryčiai, pietūs, vakarienė",1649.0,,Novaturas,JAE,Aloft tipo kambarys
Globales Tamaimo Tropical,"Plaja de la Arena, Tenerifė, Kanarų Salos",2024-02-21,Skrydis su bagažu,3.0,7,Viskas įskaičiuota,1319.0,,Novaturas,Kanarų Salos,1 Bedroom Apartment tipo kambarys
Globales Tamaimo Tropical,"Plaja de la Arena, Tenerifė, Kanarų Salos",2024-02-14,Skrydis su bagažu,3.0,7,Viskas įskaičiuota,1339.0,,Novaturas,Kanarų Salos,1 Bedroom Apartment tipo kambarys
Globales Tamaimo Tropical,"Plaja de la Arena, Tenerifė, Kanarų Salos",2024-02-21,Skrydis su bagažu,3.0,1,Viskas įskaičiuota,1929.0,,Novaturas,Kanarų Salos,1 Bedroom Apartment tipo kambarys
Globales Tamaimo Tropical,"Plaja de la Arena, Tenerifė, Kanarų Salos",2024-02-14,Skrydis su bagažu,3.0,1,Viskas įskaičiuota,1985.0,,Novaturas,Kanarų Salos,1 Bedroom Apartment tipo kambarys
Jungtinis turas Dubajus(4n)-Fudžaira(3n),"Dubajus - Fudžaira, Dubajus, JAE",2024-02-14,Skrydis su bagažu,3.0,8,Pusryčiai,1319.0,,Novaturas,JAE,Standartinis kambarys
Jungtinis turas Dubajus(4n)-Fudžaira(3n),"Dubajus - Fudžaira, Dubajus, JAE",2024-02-14,Skrydis su bagažu,3.0,8,Pusryčiai ir vakarienė,1459.0,,Novaturas,JAE,Standartinis kambarys
Holiday Inn Dubai Al Barsha,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai,1339.0,,Novaturas,JAE,Standartinis kambarys
Holiday Inn Dubai Al Barsha,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai,1389.0,,Novaturas,JAE,Premium tipo kambarys
Holiday Inn Dubai Al Barsha,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai,1389.0,,Novaturas,JAE,Premium tipo kambarys
Holiday Inn Dubai Al Barsha,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai ir vakarienė,1505.0,,Novaturas,JAE,Premium tipo kambarys
Holiday Inn Dubai Al Barsha,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai ir vakarienė,1505.0,,Novaturas,JAE,Premium tipo kambarys
Vulcano,"Plaja de las Amerikasas, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,7,Pusryčiai,1339.0,,Novaturas,Kanarų Salos,Standartinis kambarys
Vulcano,"Plaja de las Amerikasas, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1389.0,,Novaturas,Kanarų Salos,Standartinis kambarys
Vulcano,"Plaja de las Amerikasas, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,7,Pusryčiai,1479.0,,Novaturas,Kanarų Salos,Standard Pool View tipo kambarys
Vulcano,"Plaja de las Amerikasas, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1529.0,,Novaturas,Kanarų Salos,Standard Pool View tipo kambarys
Vulcano,"Plaja de las Amerikasas, Tenerifė, Kanarų Salos",2024-02-14,Skrydis su bagažu,4.0,7,Pusryčiai,1539.0,,Novaturas,Kanarų Salos,Standartinis kambarys
Jungtinis turas Dubajus(4n)-Abu Dabis(3n),"Dubajus - Abu Dabis, Abu Dabis, JAE",2024-02-14,Skrydis su bagažu,3.0,8,Pusryčiai,1345.0,,Novaturas,JAE,Standartinis kambarys
Jungtinis turas Dubajus(4n)-Abu Dabis(3n),"Dubajus - Abu Dabis, Abu Dabis, JAE",2024-02-14,Skrydis su bagažu,3.0,8,Pusryčiai ir vakarienė,1489.0,,Novaturas,JAE,Standartinis kambarys
Calheta Beach,"Kaljeta, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Viskas įskaičiuota,1349.0,,Novaturas,Portugalija,Suite tipo kambarys
Calheta Beach,"Kaljeta, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,1,Viskas įskaičiuota,2055.0,,Novaturas,Portugalija,Suite tipo kambarys
Citymax Bur Dubai,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,3.0,8,Pusryčiai,1359.0,,Novaturas,JAE,Standartinis kambarys
Citymax Bur Dubai,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,3.0,8,Pusryčiai ir vakarienė,1475.0,,Novaturas,JAE,Standartinis kambarys
Bahia del Duque,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,5.0,4,Pusryčiai,1385.0,,Novaturas,Kanarų Salos,Standard Garden View tipo kambarys
Bahia del Duque,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,5.0,4,Pusryčiai ir vakarienė,1589.0,,Novaturas,Kanarų Salos,Standard Garden View tipo kambarys
Jungtinis turas Dubajus(4n)-Abu Dabis(3n),"Dubajus - Abu Dabis, Abu Dabis, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai,1385.0,,Novaturas,JAE,Standartinis kambarys
Jungtinis turas Dubajus(4n)-Abu Dabis(3n),"Dubajus - Abu Dabis, Abu Dabis, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai ir vakarienė,1529.0,,Novaturas,JAE,Standartinis kambarys
Pestana Village & Miramar Garden & Ocean Resort,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1389.0,,Novaturas,Portugalija,Superior Studio tipo kambarys
Pestana Village & Miramar Garden & Ocean Resort,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,"Pusryčiai, pietūs, vakarienė",1565.0,,Novaturas,Portugalija,Superior Studio tipo kambarys
Pestana Village & Miramar Garden & Ocean Resort,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1819.0,,Novaturas,Portugalija,Suite tipo kambarys
Pestana Village & Miramar Garden & Ocean Resort,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,"Pusryčiai, pietūs, vakarienė",1989.0,,Novaturas,Portugalija,Suite tipo kambarys
Pestana Village & Miramar Garden & Ocean Resort,"Funšalis, Madeira, Portugalija",2024-02-12,Skrydis su bagažu,4.0,1,Pusryčiai ir vakarienė,2115.0,,Novaturas,Portugalija,Superior Studio tipo kambarys
Novotel Al Barsha,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai,1395.0,,Novaturas,JAE,Superior tipo kambarys
Novotel Al Barsha,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai ir vakarienė,1585.0,,Novaturas,JAE,Superior tipo kambarys
Novotel Al Barsha,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai,1615.0,,Novaturas,JAE,Junior Suite tipo kambarys
Novotel Al Barsha,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,"Pusryčiai, pietūs, vakarienė",1775.0,,Novaturas,JAE,Superior tipo kambarys
Novotel Al Barsha,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai ir vakarienė,1805.0,,Novaturas,JAE,Junior Suite tipo kambarys
Neuhaus Zillertal Resort,"Mairhofenas, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1399.0,,Novaturas,Austrija,Comfort tipo kambarys
H10 Atlantic Sunset,"Plaja Paraisas, Tenerifė, Kanarų Salos",2024-02-02,Skrydis su bagažu,5.0,7,Pusryčiai ir vakarienė,1405.0,,Novaturas,Kanarų Salos,Standartinis kambarys
H10 Atlantic Sunset,"Plaja Paraisas, Tenerifė, Kanarų Salos",2024-02-02,Skrydis su bagažu,5.0,7,Pusryčiai ir vakarienė,1455.0,,Novaturas,Kanarų Salos,Standard Side Sea View tipo kambarys
H10 Atlantic Sunset,"Plaja Paraisas, Tenerifė, Kanarų Salos",2024-02-02,Skrydis su bagažu,5.0,7,Pusryčiai ir vakarienė,1515.0,,Novaturas,Kanarų Salos,Standard Sea View tipo kambarys
H10 Atlantic Sunset,"Plaja Paraisas, Tenerifė, Kanarų Salos",2024-02-02,Skrydis su bagažu,5.0,7,Pusryčiai ir vakarienė,1665.0,,Novaturas,Kanarų Salos,Privilege tipo kambarys
H10 Atlantic Sunset,"Plaja Paraisas, Tenerifė, Kanarų Salos",2024-02-02,Skrydis su bagažu,5.0,7,Viskas įskaičiuota,1709.0,,Novaturas,Kanarų Salos,Standartinis kambarys
Triton Beach Hotel & Spa,"Kafu atolas, Malė, Maldyvai",2024-02-08,Skrydis su bagažu,3.0,1,Pusryčiai,1405.0,,Novaturas,Maldyvai,Deluxe Pool View tipo kambarys
Triton Beach Hotel & Spa,"Kafu atolas, Malė, Maldyvai",2024-02-08,Skrydis su bagažu,3.0,1,Pusryčiai,1459.0,,Novaturas,Maldyvai,Island View tipo kambarys
Triton Beach Hotel & Spa,"Kafu atolas, Malė, Maldyvai",2024-02-08,Skrydis su bagažu,3.0,1,Pusryčiai ir vakarienė,1565.0,,Novaturas,Maldyvai,Deluxe Pool View tipo kambarys
Triton Beach Hotel & Spa,"Kafu atolas, Malė, Maldyvai",2024-02-08,Skrydis su bagažu,3.0,1,Pusryčiai ir vakarienė,1615.0,,Novaturas,Maldyvai,Island View tipo kambarys
Triton Beach Hotel & Spa,"Kafu atolas, Malė, Maldyvai",2024-02-08,Skrydis su bagažu,3.0,1,"Pusryčiai, pietūs, vakarienė",1725.0,,Novaturas,Maldyvai,Deluxe Pool View tipo kambarys
Ayala Ocean View,"Kafu atolas, Malė, Maldyvai",2024-02-08,Skrydis su bagažu,3.0,1,Pusryčiai,1419.0,,Novaturas,Maldyvai,Deluxe tipo kambarys
Ayala Ocean View,"Kafu atolas, Malė, Maldyvai",2024-02-08,Skrydis su bagažu,3.0,1,Pusryčiai,1475.0,,Novaturas,Maldyvai,Deluxe with Balcony tipo kambarys
Ayala Ocean View,"Kafu atolas, Malė, Maldyvai",2024-02-08,Skrydis su bagažu,3.0,1,Pusryčiai,1535.0,,Novaturas,Maldyvai,Deluxe Sea View tipo kambarys
Ayala Ocean View,"Kafu atolas, Malė, Maldyvai",2024-02-08,Skrydis su bagažu,3.0,1,Pusryčiai ir vakarienė,1589.0,,Novaturas,Maldyvai,Deluxe tipo kambarys
Ayala Ocean View,"Kafu atolas, Malė, Maldyvai",2024-02-08,Skrydis su bagažu,3.0,1,Pusryčiai ir vakarienė,1645.0,,Novaturas,Maldyvai,Deluxe with Balcony tipo kambarys
Sonnenhotel Zum Stern,"Gastein Valley, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai,1419.0,,Novaturas,Austrija,Schlossalm tipo kambarys
Sonnenhotel Zum Stern,"Gastein Valley, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai,1455.0,,Novaturas,Austrija,Gamskarkogel tipo kambarys
Sonnenhotel Zum Stern,"Gastein Valley, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai,1529.0,,Novaturas,Austrija,Graukogel tipo kambarys
Sonnenhotel Zum Stern,"Gastein Valley, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1539.0,,Novaturas,Austrija,Schlossalm tipo kambarys
Sonnenhotel Zum Stern,"Gastein Valley, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1575.0,,Novaturas,Austrija,Gamskarkogel tipo kambarys
Pestana Royal All Inclusive Ocean & SPA Resort,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Viskas įskaičiuota,1429.0,,Novaturas,Portugalija,Classic tipo kambarys
Pestana Royal All Inclusive Ocean & SPA Resort,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Viskas įskaičiuota,1495.0,,Novaturas,Portugalija,Deluxe Balcony tipo kambarys
Pestana Royal All Inclusive Ocean & SPA Resort,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Viskas įskaičiuota,1539.0,,Novaturas,Portugalija,Deluxe Superior tipo kambarys
Pestana Royal All Inclusive Ocean & SPA Resort,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Viskas įskaičiuota,1565.0,,Novaturas,Portugalija,Deluxe Sea View tipo kambarys
Pestana Royal All Inclusive Ocean & SPA Resort,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Viskas įskaičiuota,1659.0,,Novaturas,Portugalija,Suite tipo kambarys
Barcelo Funchal Oldtown,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Pusryčiai,1445.0,,Novaturas,Portugalija,Deluxe tipo kambarys
Barcelo Funchal Oldtown,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Pusryčiai,1605.0,,Novaturas,Portugalija,Junior Suite tipo kambarys
Barcelo Funchal Oldtown,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Pusryčiai,1889.0,,Novaturas,Portugalija,Suite tipo kambarys
Barcelo Funchal Oldtown,"Funšalis, Madeira, Portugalija",2024-02-12,Skrydis su bagažu,5.0,1,Pusryčiai,2295.0,,Novaturas,Portugalija,Deluxe tipo kambarys
Barcelo Funchal Oldtown,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,1,Pusryčiai,2579.0,,Novaturas,Portugalija,Junior Suite tipo kambarys
Sport Hotel Strass,"Mairhofenas, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1465.0,,Novaturas,Austrija,Junior Suite tipo kambarys
Sport Hotel Strass,"Mairhofenas, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,1,Pusryčiai ir vakarienė,3115.0,,Novaturas,Austrija,Junior Suite tipo kambarys
Chatur Playa Real Resort,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-21,Skrydis su bagažu,4.0,7,Viskas įskaičiuota,1485.0,,Novaturas,Kanarų Salos,Family 1 Bedroom tipo kambarys
Chatur Playa Real Resort,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-21,Skrydis su bagažu,4.0,7,Viskas įskaičiuota,1485.0,,Novaturas,Kanarų Salos,Junior Suite tipo kambarys
Chatur Playa Real Resort,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-21,Skrydis su bagažu,4.0,1,Viskas įskaičiuota,2259.0,,Novaturas,Kanarų Salos,Family 1 Bedroom tipo kambarys
Jungtinis turas Dubajus(4n)-Fudžaira(3n),"Dubajus - Fudžaira, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai,1485.0,,Novaturas,JAE,Standartinis kambarys
Jungtinis turas Dubajus(4n)-Fudžaira(3n),"Dubajus - Fudžaira, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai ir vakarienė,1625.0,,Novaturas,JAE,Standartinis kambarys
Millennium Place Marina,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,,1485.0,,Novaturas,JAE,Superior tipo kambarys
Millennium Place Marina,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai,1539.0,,Novaturas,JAE,Superior tipo kambarys
Millennium Place Marina,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,,1589.0,,Novaturas,JAE,Deluxe tipo kambarys
Millennium Place Marina,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai,1645.0,,Novaturas,JAE,Deluxe tipo kambarys
Millennium Place Marina,"Dubajus, Dubajus, JAE",2024-02-14,Skrydis su bagažu,4.0,8,Pusryčiai ir vakarienė,1759.0,,Novaturas,JAE,Superior tipo kambarys
Savoy Palace,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Pusryčiai,1485.0,,Novaturas,Portugalija,Avenue tipo kambarys
